words,oxford_category,char_length,rare,gibberish,spec_char,number,sentence,word_length,LAION_freq,CoCo_freq,source
restraint,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
sacrifice,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,103,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
satellite,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,103,24,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
satisfied,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,55,4,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
scattered,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,29,196,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
scientist,A1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,266,2,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
screening,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,48,2,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
sculpture,B1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,66,347,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
secondary,B1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,68,3,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
secretary,A2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,138,2,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
seemingly,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,28,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
selection,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,457,108,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
selective,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,20,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
sensation,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,95,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
sensitive,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,139,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
sentiment,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,12,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
september,A1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,1431,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
seriously,B1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,122,15,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
seventeen,A1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,62,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
sexuality,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,13,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
signature,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,271,2,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
similarly,B1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,12,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
situation,A1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,48,8,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
skeptical,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
socialist,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,53,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
something,A1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,907,2579,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
sometimes,A1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,287,5,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
somewhere,A2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,208,111,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
sophomore,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,14,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
spectacle,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,45,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
spectator,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,27,19,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
speculate,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
spiritual,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,271,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
spokesman,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
spotlight,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,297,12,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
stability,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,28,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
stabilize,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
statement,A1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,105,6,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
statistic,B1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,7,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
stimulate,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,11,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
strategic,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,206,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
structure,A2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,100,486,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
substance,B1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,61,46,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
successor,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
suffering,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,73,2,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
summarize,B1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
supervise,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
supporter,B1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,81,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
surprised,A2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,14,81,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
surrender,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,185,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
suspicion,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,10,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
synthesis,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,26,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
technical,B1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,443,5,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
technique,B1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,150,9,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
telephone,A1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,198,342,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
temporary,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,149,25,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
terminate,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
territory,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,55,16,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
terrorism,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,67,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
terrorist,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,37,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
testimony,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,26,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
therapist,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,573,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
therefore,B1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,248,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
threshold,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,29,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
tolerance,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,53,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
trademark,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,74,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
tradition,A2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,238,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
transform,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,106,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
translate,B1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,43,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
transport,B1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,255,101,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
treatment,B1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,337,4,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
typically,B1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
undermine,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
undertake,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
underwear,B1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,93,66,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
universal,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,478,7,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
variation,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,16,6,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
vegetable,A1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,186,591,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
viewpoint,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,5,9,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
violation,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,26,2,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
voluntary,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,21,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
volunteer,B1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,284,8,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
warehouse,C1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,317,129,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wednesday,A1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,460,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
wonderful,A1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,674,34,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
workforce,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,93,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
workplace,B2,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,160,5,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
worldwide,B1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,454,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
yesterday,A1,9,FALSE,FALSE,FALSE,FALSE,FALSE,1,274,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
Blopjerom,None,9,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Plurixolu,None,9,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Nexvolinx,None,9,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Krelixoni,None,9,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Yulpixilo,None,9,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Zuploritu,None,9,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Gixrenoxu,None,9,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Frozilono,None,9,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Vexnipolo,None,9,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Tulbexori,None,9,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Strengths,None,9,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,https://www.grammarly.com/blog/vocabulary/14-of-the-longest-words-in-english/
Wogglebop,None,9,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Bamboozle,None,9,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Skedaddle,None,9,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Kerfuffle,None,9,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Flummoxed,None,9,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Bumfuzzle,None,9,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Flibberty,None,9,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Exagerate,None,9,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Millenium,None,9,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Flight 752,None,9,FALSE,FALSE,FALSE,TRUE,TRUE,2,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Item #2048,None,9,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Pass #0789,None,9,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Temp: 88°C,None,9,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
Temp: 88°F,None,9,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,0,"OpenAI. Gpt-4o. https://chatgpt.com/, 2024."
absolutely,B1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,136,2,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
accelerate,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,29,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
acceptable,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,21,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
acceptance,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,58,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
accessible,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,78,19,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
accomplish,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,13,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
accountant,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,198,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
accumulate,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
accurately,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
accusation,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
activation,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,70,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
adaptation,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,71,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
additional,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,87,25,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
adequately,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
adjustment,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,31,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
administer,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
adolescent,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,22,12,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
affordable,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,437,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
aggression,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,20,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
aggressive,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,37,6,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
allegation,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
allocation,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,6,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
altogether,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,4,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
ambassador,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,102,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
anticipate,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
apparently,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,10,24,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
appearance,A2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,26,9,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
applicable,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,7,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
appreciate,B1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,47,3,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
articulate,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,11,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
artificial,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,110,72,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
aspiration,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,10,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
assessment,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,230,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
assignment,B1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,80,5,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
assistance,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,205,6,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
associated,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,62,5,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
assumption,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
atmosphere,B1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,59,13,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
attachment,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,34,28,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
attendance,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,57,2,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
attraction,B1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,118,28,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
attractive,A2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,20,103,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
background,A2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,585,6052,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
bankruptcy,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,53,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
basketball,A1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,2156,285,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
behavioral,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,78,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
beneficial,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,13,3,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
biological,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,32,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
capability,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,7,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
capitalism,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,92,2,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
capitalist,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,22,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
collection,B1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,6815,386,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
collective,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,693,2,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
commentary,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,62,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
commercial,B1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,610,788,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
commission,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,268,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
commitment,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,102,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
comparable,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
comparison,B1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,65,8,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
compassion,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,159,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
compelling,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,17,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
compensate,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
competence,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,40,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
competitor,B1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,14,27,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
complement,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,2,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
completely,A2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,80,82,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
completion,B2,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,24,1,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
complexity,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,27,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
compliance,C1,10,FALSE,FALSE,FALSE,FALSE,FALSE,1,232,0,https://www.oxfordlearnersdictionaries.com/wordlists/oxford3000-5000
